textOriginal,processed_text,label
"Gini ka nadia aku ngalamin gini singkat nya 

Cerita dimulai.

Baku ustadz di kampung ku ada semacam orang pintar kebetulan bapak ku baru baikan sama orang itu terus bapak ku selalu kesitu tiap pulang malam selalu singgah disana suka di kasih rokok dan lain² keliatan baik singkat cerita bapak ku sakit lah tuh kepala yang sakit utama adalah hernia katanya kan dia orang bisa lah ngobatin orang pintar nya kata nya h susah udah terlambat harus di operasi ada pantrangan juga terus singkat cerita kita ketempat bibi ku berobat katanya gak bisa sama harus di operasi Kaka cowok ku inget gurunya kalo sakit kesana ga terlalu jauh lah dari yang tadi Kita coba deh ternyata bisa bang katanya harus berobat jalan ternyata penyakit nya 2bang medis non medis kali tuh katanya orang situ kalo mau cepat selesai harus empat kali sehari kebetulan bapak ku harus 11kali jadi kita nginep lah dirumahnya istri nya Kaka gw gak jauh paling 30 menit singkat cerita udah 8 kali tuh mamah gw pengen coba Ternyata mamah GW non medis singkat cerita kita belum tau siapa pelakunya kita pulang terus ada anak nya guru bapak saya cuma beda kampung di jenguk lah bapak gw kata nya baru tahu kan kita ngomong ya kata dokternya penyakit nya 2 iseng ngomong bp gw kata nya penyakit kiriman sambil ketawa kebetulan dia tau pelaku nya dengan penerawangan nya dia udah beberapa kali ngobatin orang kirim man dari pelaku ini jadi udah banyak korban nya kita masih belum tahu singkat cerita bapak ku makin pelang pelongo singkat cerita bapak ku di obatin lah sama ustad itu katanya pelaku nya yang nyakitin kedu orang tua ku itu orang pinter nya 😢 kita gak percaya gitu aja dan Ter nya tata bener bang dia pelaku nya orang pinter itu disitu ternyata 3 orang sekaligus yang di tampakin 1ke2 orang tua ku 2kaka perempuan ku singkat cerita diobatin lah ternyata kita selama ini di teror Ama teman nya sendiri kata bapak ku masjid di incar majlis di incar rumah pun di incar dengan cara di tulis .jangan deh pertama masjid tempat solat pas di pintu K2 majlis di tulis di belakang tempat Ngajar ke 3orang yang di incar dan di rumah Weh biar apa coba biar dari keluarga kita salah satu ada yang gila singkat cerita semua nya udah beres paling sekarang cuma teror anak ular yang ada kalung nya kucing yang ada isinya seperti jin suruh han nya dia .

Maaf bukan singkat sekarang udah tenang kalau ada sesuatu tinggal di bakar 😊😊",gin ka nadia ngalamin gin singkat nya cerita baku ustadz kampung ku orang pintar ku orang ku kesitu pulang malam singgah suka kasih rokok liat singkat cerita ku sakit tuh kepala sakit utama hernia orang ngobatin orang pintar nya nya h susah udah lambat operasi pantrangan singkat cerita bibi ku obat gak operasi kaka cowok ku inget guru kalo sakit kesana ga coba deh nyata bang obat jalan nyata sakit nya 2bang medis non medis kali tuh orang situ kalo cepat selesai kali ku 11kali nginep rumah istri nya kaka gw gak 30 menit singkat cerita udah 8 kali tuh mamah gw ken coba nyata mamah gw non medis singkat cerita tau laku pulang anak nya guru beda kampung jenguk gw nya ngomong ya dokter sakit nya 2 iseng ngomong bp gw nya sakit kirim ketawa tau laku nya terawang nya udah kali ngobatin orang kirim man laku udah korban nya singkat cerita ku pelang longo singkat cerita ku obatin ustad laku nya nyakitin kedu orang tua ku orang pinter nya gak percaya gitu aja ter nya tata bener bang laku nya orang pinter situ nyata 3 orang tampakin 1ke2 orang tua ku 2kaka perempuan ku singkat cerita diobatin nyata teror ama teman nya ku masjid incar majlis incar rumah incar tulis deh masjid solat pas pintu k2 majlis tulis ngajar 3orang incar rumah weh biar coba biar keluarga salah gila singkat cerita nya udah beres teror anak ular kalung nya kucing isi jin suruh han nya maaf singkat udah tenang tinggal bakar,0
"ka nad bisa ga upload khw setiap hari,hihi",ka nad ga upload khw harihihi,0
Yaallah merindingnya nyampeeee kak nad😭😭,yaallah merinding nyampeeee kak nad,0
"tb"" TAULAH KAN ITU SAYA"" 

jantungku gejedar gejederrrr dag dig dug langsung bayangin pas kejadiannya",tb tau jantung gejedar gejederrrr dag dig dug langsung bayangin pas,0
"dongo bat rama ,punya temen begini mending tinggalin aja gegara cocot dia semua jadi kena",dongo bat rama temen mending tinggalin aja gegara cocot kena,0
Waalaikum salam mb nadia,waalaikum salam mb nadia,0
Madia,madia,0
Yang nontonnya jam 00.00 komenn,nontonnya jam 0000 komenn,0
Hallo kak nad,hallo kak nad,0
banyakin kwh gunung dong nadd,banyakin kwh gunung nadd,0
Serem nyer,rem nyer,0
ga kebayang capek nya alm danang pas ngurusin nisa yg kesurupan di atas gunung😢,ga bayang capek nya alm danang pas ngurusin nisa yg surup gunung,0
Rama so iyeee 😑,rama so iyeee,0
Jujur sedih pas tau danang tiada karena di udh baik bgt sma mereka ber5 muda2han dia di terima di sisi nya aamiin,jujur sedih pas tau danang tiada udh bgt sma ber5 muda2han terima sisi nya aamiin,0
butuh khw lbih bnyk ka nad😭😭😭,butuh khw lbih bnyk ka nad,0
Rama oon malah ngeledek,rama oon ngeledek,0
demi aku pengen ngehujat rama bgt 😠😠😠😠,ken ngehujat rama bgt,0
Critanya masih gantung di Nisa 😅. So far tegang dan sereeemmm. Al Fatihah untuk Danang 🤲,critanya gantung nisa so far tegang sereeemmm al fatihah danang,0
kalo slcerita mistis daki bahkan saya sering tp gk bisa cerita nyusun cerita nya,kalo slcerita mistis daki tp gk cerita nyusun cerita nya,0
Gemes bgt sma Rama 😮‍💨😮‍💨,gemes bgt sma rama,0
Baru kali ini denger khw merinding sebadan badann arghhh😭😭😭,kali denger khw merinding bad badann arghhh,0
aku selalu nungguin Nadia omara aplod 🤍,nungguin nadia omara aplod,0
"eh rama, lu ngeselin bat dahhh",eh rama lu ngeselin bat dahhh,0
Blacklist rama please nyusahin banyak orang gara gara dia 😢😢,blacklist rama please nyusahin orang gara gara,0
"Rama definisi temen yg ga usah diajak naik gunung lagi, nyebelin dan sok tau.",rama definisi temen yg ga ajak gunung nyebelin sok tau,0
Rama ngeselin banget asli,rama ngeselin banget asli,0
"TEMEN SEPERTI RAMA JAUHIN WOI, REDFLAG BGT SUMPAH",temen rama jauhin woi redflag bgt sumpah,0
Aku kayaknya pernah mendaki gunung yg diceritakan ini... Clue nya padang savana? Yang banyak edelweiss nya kah?,kayak daki gunung yg cerita clue nya padang savana edelweiss nya kah,0
"Ini sih bukan karna jalur terlarang, tp karna omongan sompral si rama",sih karna jalur larang tp karna omong sompral si rama,0
Gedeg bgt sama si rama njir batu bgt🙂,gedeg bgt si rama njir batu bgt,0
Wak nad kok gada suaranya pliisss kirain speaker aku yg gabisa tapi cuma khw mlm ini aja yg gada suara,wak nad gada suara pliisss kirain speaker yg gabisa khw mlm aja yg gada suara,0
Spill rama pengen gue bully rasa nga,spill rama ken gue bully nga,0
"Sekarang gue paham, ✌️𝐌𝐀𝐍𝘿𝘼𝙇𝙄𝙆𝘼𝟕𝟕✌️ memang pilihan no. 1.",gue paham pilih no 1,0
Apakah kematian danang ada hubungannya sama kejadian ini?,mati danang hubung,0
Aku jg mikir gini,jg mikir gin,0
Selamat makan wawaa😂,selamat makan wawaa,0
Di tunggu yg pov nisaa😂,tunggu yg pov nisaa,0
"Al fatihah semuanya buat danang😢.. semoga dia tenang disana dan segala amal ibadahnya diterima disisinya aamiin🤲🏻...

 Semoga arum, sarah, nisa, rama, budi selalu baik baik aja aamiin..
Terimakasih wak nad sudah menceritakan kisah ini!❤",al fatihah danang moga tenang amal ibadah terima sis aamiin moga arum sarah nisa rama budi aja aamiin terimakasih wak nad cerita kisah,0
" kak nad
Akhirnya bisa berlangganan 🫶",kak nad langgan,0
A tu mana ? argopuro apaa arjuna ?,a tu argopuro apaa arjuna,0
Minimal 1 minggu 4 khw kak nad😭,minimal 1 minggu 4 khw kak nad,0
EPIC BGTTT SUEERRRR KALI INIIIIIII😭😭😭😭😭😭,epic bgttt sueerrrr kali iniiiiiii,0
Coba bikin khw khusus pendakian gunung di Indonesia Wak.. pasti seru..,coba bikin khw khusus daki gunung indonesia wak seru,0
Yg nntn di papua+sendiri+jam1+hujan,yg nntn papuasendirijam1hujan,0
Merindinggg😱,merindinggg,0
pemeliharaan ekosistem apa lg nanem yah?,pelihara ekosistem lg nanem yah,0
"kesel bgt sama rama, sumpah rama lu bsk2 gausa ikut2 naik ke gunung, bkin orang repott!!!",kesel bgt rama sumpah rama lu bsk2 gausa ikut2 gunung bkin orang repott,0
Aku lihat tadi dua jam yang lalu dan lihat ya 3jam yg lalu,lihat jam lihat ya 3jam yg,0
Nyimak sambil ngembayangin kondisinya mnrt pikiran masing²  😂😂,nyimak ngembayangin kondisi mnrt pikir,0
Sehat kakak kuu ?? Salam dari medan,sehat kakak kuu salam medan,0
Rama sok bngt anjirr,rama sok bngt anjirr,0
"Ada hari ini capek nadia, kalau ada vlog kamu jadi semangat lagi nontonnya asyik💪 nadia I Love You❤😘",capek nadia vlog semangat nontonnya asyik nadia i love you,0
Gunung rinjani sepertinya...karna akhir thn kmrn mo kesana tp memang ditutup...dan memang klo akhir tabun selalu ditutup utk jalur pendakian,gunung rinjani sepertinyakarna thn kmrn mo kesana tp ditutupdan klo tabun tutup utk jalur daki,0
"ini gunung jawa barat kak, kyknya gunung pangrango, soalnya aku thn 2023 pernah penelitian ke pangrango dan jalur pendakian ke puncak masih ditutup krn ada pemeliharaan ekosistem",gunung jawa barat kak kyknya gunung pangrango thn 2023 teliti pangrango jalur daki puncak tutup krn pelihara ekosistem,0
"Ga Rama disitu ga Rama di sini, sma aj. Sma2 ngeselin orangnya",ga rama situ ga rama sma aj sma2 ngeselin orang,0
"Bukan tim gercep tapi tim selalu nonton khw.. Karna harus nonton tengah malam biar seruu.. 
Btw lusa kemaren pas mandi subuh(karna udah kebiasaan subuh mandi) eh lakok di dalam kamar mandi bau obat😭😭 omegoottt bener bener aku gak seleseiin mandiku buru² dah tu.. Sampe gaberani ke kamar mandi lagi sampe matahari terbit.. Fyi, kamar mandiku lumayan terpisah sama rumah(gk kayak kamar mandi jaman sekarang yaa), dan yupz depan kamar mandi ada sumur rumah tapi udah lamaaaaa banget gak dipake, udah ditutup, tapi yaa gitu agak horor, takut banget kalo ada ularnya hehe.. 
Aku paling gasuka bau obat apalagi rumah sakit.. Keinget Hirt di KHW 114 😭😭😭 sumpah merinding pas lusa.. 😭😭😭",tim gercep tim nonton khw karna nonton malam biar seruu btw lusa kemaren pas mandi subuhkarna udah subuh mandi eh lakok kamar mandi bau obat omegoottt bener bener gak seleseiin mandi buru dah tu sampe gaberani kamar mandi sampe matahari terbit fyi kamar mandi lumayan pisah rumahgk kayak kamar mandi jaman yaa yupz kamar mandi sumur rumah udah lamaaaaa banget gak dipake udah tutup yaa gitu horor takut banget kalo ular hehe gasuka bau obat rumah sakit keinget hirt khw 114 sumpah merinding pas lusa,0
Hadir setelah 3jam tayang maaf karena sedikit kerjaan jadi telat🙏🙏,hadir 3jam tayang maaf kerja telat,0
naek truss yng nonton😭,naek truss yng nonton,0
Uda berani nonton kak nad malam malam soalnya uda ada suami yang nemenin 🤭🫶🏻,uda berani nonton kak nad malam malam uda suami nemenin,0
"Telat 3 jam, soalnya tadi tadarus sama istirahat bentar",telat 3 jam tadarus istirahat bentar,0
Curiga sama gunung yang lagi viral😅,curiga gunung viral,0
"Udah tau salah tp kok gaada yg tegas nolak dr awal sih??? Gregetan akuuu.. Gaada yg mentingin keselamatan kah?? 😭😭😭
Main nekat aja. Udah mah muncak pas lagi ditutup, lewatnya jalur illegal pula. Belom lagi Rama sompral bgt mulut nya astagaaa.. Iya kalo gagah berani, taunya pas beneran ditampakin jg ngibrit dianya 😌",udah tau salah tp gaada yg nolak dr sih gregetan akuuu gaada yg mentingin selamat kah main nekat aja udah mah muncak pas tutup jalur illegal bom rama sompral bgt mulut nya astagaaa iya kalo gagah berani tau pas beneran ditampakin jg ngibrit,1
fav bgt klo soal mendaki❤,fav bgt klo daki,0
"RAMA EGOIS BGT ANJIRT, SO SO AN JADI BOCAH HADEUUHH MODELAN GITU DITEMENIN BIKIN RIBET GILIRAN DI TUNJUKIN SOSOK NYA MALAH DIA TERIAK PALING KENCENG 😂",rama egois bgt anjirt so so an bocah hadeuuhh model gitu ditemenin bikin ribet gilir tunjukin sosok nya teriak kenceng,0
"Gak kerasa sebentar lagi kita akan menyambut hari raya idul fitri😢, Ramadhan akan segera berakhir, semoga Ramadhan tahun depan kita bisa menjalani dengan lancar, Aamiin🤲
Sehat2 ka nad, team, and All😀",gak sebentar sambut raya idul fitri ramadhan moga ramadhan jalan lancar aamiin sehat2 ka nad team and all,0
Amin allohumma amin,amin allohumma amin,0
PALINGGGG SUKA KALAUU KHWW PENDAKIAN 😭😭😭SUMPAHH LUVVV BGTT,palingggg suka kalauu khww daki sumpahh luvvv bgtt,0
"Sbnrnya waktu baca judul pertama kali otakku ngelag & mikir ""emangnya gunung bs punya daki?"" 😭😭",sbnrnya baca judul kali otak ngelag mikir emang gunung bs daki,0
"Rama ini diragukan pengalaman naik gunungnya, seperti gak paham etika naik gunung.",rama ragu alam gunung gak paham etika gunung,0
rama gausah diajak lagi kemana2,rama gausah ajak kemana2,0
"Danang:(
Alfatihaaah❤",danang alfatihaaah,0
Sedih endingnya 😢,sedih endingnya,0
penting nya mendaki sama org yg ga egois pndai menjaga omongan,nya daki org yg ga egois pndai jaga omong,0
"List tim gercep nonton setan🥰
1.iqbal
2.nuva
3.anika
4.sandra
Salam dari kamjet💞😝",list tim gercep nonton setan 1iqbal 2nuva 3anika 4sandra salam kamjet,0
😌😌,,0
Gunung apa yaaa kira kiraaaa,gunung yaaa kiraaaa,0
kesal kali kalo punya kawan macam si rama ni,kesal kali kalo kawan si rama ni,0
Jauh jauh dari teman kaya si RAMA ini,teman kaya si rama,0
Gercepp🎉🎉 3:44,gercepp 344,0
"KAK NADDD lanjutin segmen kisah horor para pendaki atau adain kisah horor wawak saat mendaki dongg, soalnya FEELS SEREMnya tuuh beda bgtttt 😩

semoga dinotice ya ka nad, kangen bgt kisah horor pendaki😅😅",kak naddd lanjutin segmen kisah horor daki adain kisah horor wawak daki dongg feels rem tuuh beda bgtttt moga dinotice ya ka nad kangen bgt kisah horor daki,0
Kadang di tutup karena ada yg jiarah di atas ada makam,kadang tutup yg jiarah makam,0
Plotwis bgt 😢,plotwis bgt,0
Rama ngeselin banget pengen gw gampar ngomong kayak enteng banget mulutnya kalau ada selotip gw tutup tuh mulut nya rama,rama ngeselin banget ken gw gampar ngomong kayak enteng banget mulut selotip gw tutup tuh mulut nya rama,0
Org kayak rama ini ga ccok jadi pendaki,org kayak rama ga ccok daki,0
yang ditunggu ' akhirnya,tunggu,0
Emg rama somplak ngeselin banget cowok lemes,emg rama somplak ngeselin banget cowok lemes,0
"Akhirnyaa cerita horor naik gunung lagi, karena emang cerita para pendaki ini yg hororr selalu epic dan bagusss banget, seru di dengarr, semogaa banyak eps horor pendaki lainnya hhee❤",akhirnyaa cerita horor gunung emang cerita daki yg hororr epic bagusss banget seru dengarr semogaa eps horor daki hhee,0
Sangat disayang kan cowok baik seperti danang cepat pergi gara2 satu makhluk sompral gatau diri udah dibilangin berapa kali tetep aja. Kasian danang mesti nanggung semua walau gak disebut tapi tetep aja. Ngerasa gak adil kalo harus dia yg innalilahi,sayang cowok danang cepat pergi gara2 makhluk sompral gatau udah dibilangin kali tetep aja kasi danang mesti nanggung gak tetep aja ngerasa gak adil kalo yg innalilahi,0
"Tapi katanya dia ninggal bukan karna perkara mistis senangkepku di atas, ntah sakit/kecelakaan deh",ninggal karna perkara mistis senangkepku ntah sakitkecelakaan deh,0
Kok endingnya gini😢 danang meninggal krn apa? Pdhl danang paling care,endingnya gin danang tinggal krn pdhl danang care,0
Jauh2 deh ounya temen kaya rama  bhya bgt ya. Abis energi deket orng kaya gitu😂,jauh2 deh ounya temen kaya rama bhya bgt ya abis energi deket orng kaya gitu,0
"Ini kalo rama hilang ikhlas sih gua, greget bgt sumpah",kalo rama hilang ikhlas sih gua greget bgt sumpah,0
"My:2 jam lebih cepat
You:??",my2 jam cepat you,0
jam 11 kak 🗿🗿,jam 11 kak,0
gunung mana ya ini,gunung ya,0
Kira kira Rama masih berteman sama mereka 😂😂,rama teman,0
"demi apapun gue paling demen sama khw tntang pendaki, kek seremnya kerasa bngt bngt bngt",gue demen khw tntang daki kek rem bngt bngt bngt,0
Seru bgt nih klo pegunungan gw jarang bgt komen,seru bgt nih klo gunung gw jarang bgt komen,0
"Anak gunung tipikal kek rama tuh buat speechless, tapi banyak yg gtu faktanya.",anak gunung tipikal kek rama tuh speechless yg gtu fakta,0
ya Allah danang gaperna sesedih ini nonton khw🥺 alfatihah untuk kamu yaaa akuu lagii sedihh jadii apaa yangg bikinn akuu sedihh pastii ajaa langsung nangiss:(,ya allah danang gaperna sedih nonton khw alfatihah yaaa akuu sedihh apaa yangg bikinn akuu sedihh ajaa langsung nangiss,0
Ada yg lebih sedih bgt. Yang khw om ku itu menurutku tersedih dan bikin kesel,yg sedih bgt khw om ku sedih bikin kesel,0
Bener banget dia ditipu disuruh bawa orang mati​@@nureliyah7935,bener banget tipu suruh bawa orang matinureliyah7935,0
saye nnonton jam 11.00 PM wehhh  T_____T,saye nnonton jam 1100 pm wehhh t t,0
"Hadir🎉
Rama biang keroknya",hadir rama biang kerok,0
"Selalu ditunggu""cerita horor dr kak Nadia,padahal cuman iseng rupanya sampai skr jadi tempat dengar cerita horor yg ditunggu""😅😅
Sehat selalu kak Nadia keluarga dan para tim""🥰🥰",ditunggucerita horor dr kak nadiapadahal cuman iseng rupa skr dengar cerita horor yg tunggu sehat kak nadia keluarga tim,0
😇😇😇,,0
Rama 😔😔😔🫵,rama,0
Temani lipat pakean,teman lipat pakean,0
danang green flag parah,danang green flag parah,0
"pas bagian ""kan itu saya"" bener² bikin shock, merinding!!!",pas bener bikin shock merinding,0
"Auto merinding pas bapak bapak bilang,""KAN ITU SAYA...""! 
ada yang sama? Like komen",auto merinding pas bilang like komen,0
Gunung gede 🤏,gunung gede,0
"kaget bgd pas di akhir smpe sekujur tubuhku merinding 😭😭😭,btw al fatiga buat kak danang 🙏🏻",kaget bgd pas smpe kujur tubuh merinding btw al fatiga kak danang,0
akhirnya tayanggg jugaaa wakk,tayanggg jugaaa wakk,0
sehat selalu kk dan keluarga tim gercep🙏🏻,sehat kk keluarga tim gercep,0
Plot twist nya danang meninggal😢sedihh🥲🥲🥲,plot twist nya danang meninggalsedihh,0
KHW K& KRIMINAL AJA LA KAK TRUS²AN..,khw k kriminal aja la kak trus an,0
Kak nad cerita tentang gunung Marapi Sumatra barat kak tahun 2023 kemarin kak,kak nad cerita gunung marapi sumatra barat kak 2023 kemarin kak,0
Tombol pengen gebukin Rama ,tombol ken gebukin rama,0
picaboken anjir si rama,picaboken anjir si rama,0
"Si rama ngomongnya kaga bisa disaring, giliran ada beneran mlh paling takut😭",si rama ngomongnya kaga saring gilir beneran mlh takut,0
rama ga asik gausa di temenin lagi,rama ga asik gausa temenin,0
Yg nma nya agus dari dlu emg ngeselin ajg,yg nma nya agus dlu emg ngeselin ajg,0
"kak boleh req gaaa, jgn di sebut dong pure kalo ada ""hantu"" nya, disamarin aja😭😭🙏🏽",kak req gaaa jgn pure kalo hantu nya disamarin aja,0
"Aku klo punya temen macam rama baru dia nunjukin sifatnya langsung ku jauhin, cut off sihh, ga punya adab banget ngeselin😢",klo temen rama nunjukin sifat langsung ku jauhin cut off sihh ga adab banget ngeselin,0
"Emng si rama tuh bonga.
Bacot mulu.
Udah d larang masih aja sompral",emng si rama tuh bonga bacot mulu udah d larang aja sompral,0
"Asli cerita ini horor pisan euy,, aplg si poci ikutan ngomong perkenalkan diri lg kalo itu Dia  wow kebayanglah seremnya cerita 1 jam gini Nadia  jg ga bosen dengarnya, pelajaran jgn ngeyel dan langgar aturan kl dilarang mendaki fatal akibatnya kan. Biasanya org yg songong spt rama ini lah yg paling penakut wkwkwkk kena kau kan Rama 😅 syukur aja mrk bisa balik dgn selamat walau si Nisa kondisinya tdk baik2 saja 😢 thank u narsum, Nadia and team KHW nya Wanggiiii ❤
Alfatiha untuk Danang 🤲",asli cerita horor pis euy aplg si poci ngomong kenal lg kalo wow bayang rem cerita 1 jam gin nadia jg ga bosen dengar ajar jgn ngeyel langgar atur kl larang daki fatal akibat org yg songong spt rama yg takut wkwkwkk kena kau rama syukur aja mrk dgn selamat si nisa kondisi tdk baik2 thank u narsum nadia and team khw nya wanggiiii alfatiha danang,0
"Sebel banget sama si Rama, mulutnya asbun bangettt. Ga bisa jaga omongan, apalagi ini posisinya lagi di gunung",sebel banget si rama mulut asbun bangettt ga jaga omong posisi gunung,0
Kak konten exclusive nya mana nih,kak konten exclusive nya nih,0
"ramaa ngomongnya jeplak bgt, bikin keselll",ramaa ngomongnya jeplak bgt bikin keselll,0
gn gede?,gn gede,0
anjai gercepp🤟🏻😜🤟🏻,anja gercepp,0
"22.45
Mulai",2245,0
Rama tuh laki2 kok lemes banget mulutnya kek tulang lunak! D peringati masih aja mulutnya g bisa jaga! kelihatan banget g punya adab etika! Mau sembarangan sikahkan asal jangan membahayakan teman yg lain!,rama tuh laki2 lemes banget mulut kek tulang lunak d aja mulut g jaga lihat banget g adab etika sembarang sikah bahaya teman yg,0
